#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#freetv.fun does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://freetv.fun/app
#Generated on: 2026-06-27 21:00:02 UTC


#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#freetv.fun並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://freetv.fun/app
#生成時間: 2026-06-27 21:00:02 UTC


Africa,#genre#
Canal 10 Honduras[geo-blocked],https://t.freetv.fun/live/canal-10.m3u8
Canal Telesur[geo-blocked],https://t.freetv.fun/live/telesur.m3u8
Canal Telesur[geo-blocked],https://t.freetv.fun/live/telesur-1.m3u8
Hong Kong,#genre#
Animax(HK)[geo-blocked],https://t.freetv.fun/live/cctv-8dian-shi-ju.m3u8
Animax(HK)[geo-blocked],https://t.freetv.fun/live/cctv-5ti-yu.m3u8
Animax(HK)[geo-blocked],https://t.freetv.fun/live/cctv-1zong-he-1.m3u8
Animax(HK)[geo-blocked],https://t.freetv.fun/live/cctv-9ji-lu.m3u8
Animax(HK)[geo-blocked],https://t.freetv.fun/live/cctv-12she-hui-yu-fa.m3u8
Animax(HK)[geo-blocked],https://t.freetv.fun/live/animax-tv.ts
C+頻道[geo-blocked],https://t.freetv.fun/live/xiang-gang-c-plus.m3u8
C+頻道[geo-blocked],https://t.freetv.fun/live/fifa-plus-his.m3u8
C+頻道[geo-blocked],https://t.freetv.fun/live/skytennis-plus.php
C+頻道[geo-blocked],https://t.freetv.fun/live/la-nacion-plus.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-1.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1-3.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1-4.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1-8.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1-9.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1-10.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1zong-he.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-1hd.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-1hd-2.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-1hd-3.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1zong-he-1.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-1-1.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-1-2.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-1-3.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-4kchao-gao-qing-1.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-1hd-4.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-4kchao-gao-qing-2.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-4kchao-gao-qing-3.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-4kchao-gao-qing-4.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv-4kchao-gao-qing-6.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1-zong-he-3.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1hd-5.m3u8
CCTV1(RTHK33)[geo-blocked],https://t.freetv.fun/live/cctv1zong-he-2.php
Discovery Kids[geo-blocked],https://t.freetv.fun/live/discovery-kids.m3u8
MOVIE MOVIE[geo-blocked],https://t.freetv.fun/live/tvs-drive-in-movie.m3u8
MOVIE MOVIE[geo-blocked],https://t.freetv.fun/live/mytime-movie-network-2.m3u8
MOVIE MOVIE[geo-blocked],https://t.freetv.fun/live/movies.m3u8
MOVIE MOVIE[geo-blocked],https://t.freetv.fun/live/tvs-drive-in-movie-360p.m3u8
NOW 新聞臺[geo-blocked],https://t.freetv.fun/live/nowxin-wen.php
NOW 新聞臺[geo-blocked],https://t.freetv.fun/live/nowxin-wen-1.m3u8
Now Sports 618[geo-blocked],https://t.freetv.fun/live/now-618hd.php
Now TV[geo-blocked],https://t.freetv.fun/live/now-tv.m3u8
Now TV[geo-blocked],https://t.freetv.fun/live/nowa-tv.m3u8
RTHK31[geo-blocked],https://t.freetv.fun/live/rthk31.m3u8
RTHK31[geo-blocked],https://t.freetv.fun/live/rthk31-1.php
Sports Plus 1[geo-blocked],https://t.freetv.fun/live/cowboy-plus-sports.m3u8
TVB J1[geo-blocked],https://t.freetv.fun/live/tvbj1-1.php
TVB Plus[geo-blocked],https://t.freetv.fun/live/atv-plus.m3u8
TVB Plus[geo-blocked],https://t.freetv.fun/live/tvb-plus.m3u8
TVB Plus[geo-blocked],https://t.freetv.fun/live/etv-plus.m3u8
TVB Plus[geo-blocked],https://t.freetv.fun/live/tvb-plus-2.m3u8
TVB Plus[geo-blocked],https://t.freetv.fun/live/tvb-plus-3.m3u8
TVB Plus[geo-blocked],https://t.freetv.fun/live/tv-plus.m3u8
TVB Plus[geo-blocked],https://t.freetv.fun/live/metv-plus.m3u8
TVB Plus[geo-blocked],https://t.freetv.fun/live/tvb-plus-b.php
TVB 亞洲武俠[geo-blocked],https://t.freetv.fun/live/asian.m3u8
TVB1(US)[geo-blocked],https://t.freetv.fun/live/tvb1-1.php
TVB亞洲劇[geo-blocked],https://t.freetv.fun/live/tvbsya-zhou.m3u8
TVB星河(粵)[geo-blocked],https://t.freetv.fun/live/tvbxing-he.m3u8
ViuTV HD[geo-blocked],https://t.freetv.fun/live/viutv-1.m3u8
ViuTVsix[geo-blocked],https://t.freetv.fun/live/viutvsix-1.m3u8
now Sports HD[geo-blocked],https://t.freetv.fun/live/nbc-sports-now.m3u8
now 財經臺[geo-blocked],https://t.freetv.fun/live/nowcai-jing.m3u8
now直播台[geo-blocked],https://t.freetv.fun/live/nowzhi-bo.m3u8
明珠[geo-blocked],https://t.freetv.fun/live/98-1-pearl-fm.m3u8
明珠臺(備)[geo-blocked],https://t.freetv.fun/live/ming-zhu.m3u8
明珠臺(備)[geo-blocked],https://t.freetv.fun/live/ming-zhu-1.m3u8
明珠臺(備)[geo-blocked],https://t.freetv.fun/live/ming-zhu-2.m3u8
明珠臺(備)[geo-blocked],https://t.freetv.fun/live/ming-zhu-3.m3u8
星空衛視[geo-blocked],https://t.freetv.fun/live/xing-kong-wei-shi-2.m3u8
無線新聞台[geo-blocked],https://t.freetv.fun/live/wu-xian-xin-wen.m3u8
無線新聞台[geo-blocked],https://t.freetv.fun/live/wu-xian-xin-wen-b.php
翡翠台[geo-blocked],https://t.freetv.fun/live/fei-cui-6.m3u8
翡翠台[geo-blocked],https://t.freetv.fun/live/fei-cui-tai.m3u8
翡翠台[geo-blocked],https://t.freetv.fun/live/fei-cui.m3u8
翡翠台[geo-blocked],https://t.freetv.fun/live/fei-cui-1.m3u8
翡翠台[geo-blocked],https://t.freetv.fun/live/fei-cui-4.m3u8
翡翠台(備用)[geo-blocked],https://t.freetv.fun/live/fei-cui-tai-b.php
鳳凰衛視中文[geo-blocked],https://t.freetv.fun/live/feng-huang-zhong-wen-4.php
鳳凰衛視中文[geo-blocked],https://t.freetv.fun/live/feng-huang-wei-shi-zhong-wen.m3u8
鳳凰衛視中文[geo-blocked],https://t.freetv.fun/live/feng-huang-wei-shi-zhong-wen-1.m3u8
鳳凰資訊HD[geo-blocked],https://t.freetv.fun/live/feng-huang-zi-xun-6.php
鳳凰電影[geo-blocked],https://t.freetv.fun/live/feng-huang-dian-ying.m3u8
鳳凰香港[geo-blocked],https://t.freetv.fun/live/feng-huang-wei-shi-xiang-gang.m3u8
黃金華劇[geo-blocked],https://t.freetv.fun/live/huang-jin-hua-ju.m3u8
Hungary,#genre#
Halom TV[geo-blocked],https://t.freetv.fun/live/shalom-tv.m3u8
Halom TV[geo-blocked],https://t.freetv.fun/live/home-tv.m3u8
India,#genre#
&FlixHD[geo-blocked],https://t.freetv.fun/live/sony-sports-ten-1-1.ts
&FlixHD[geo-blocked],https://t.freetv.fun/live/flix.m3u8
&FlixHD[geo-blocked],https://t.freetv.fun/live/meltem-tv-2-1.m3u8
&TV[geo-blocked],https://t.freetv.fun/live/zhe-jiang-min-sheng-1.m3u8
A PLUS[geo-blocked],https://t.freetv.fun/live/sato-plus.m3u8
A PLUS[geo-blocked],https://t.freetv.fun/live/fifa-plus.m3u8
A PLUS[geo-blocked],https://t.freetv.fun/live/kung-fu-plus.m3u8
A PLUS[geo-blocked],https://t.freetv.fun/live/hai-phong-plus.m3u8
A PLUS[geo-blocked],https://t.freetv.fun/live/viju-plus-megahit.m3u8
A PLUS[geo-blocked],https://t.freetv.fun/live/auto-plus.m3u8
A PLUS[geo-blocked],https://t.freetv.fun/live/mgm-plus-drive-in.m3u8
A PLUS[geo-blocked],https://t.freetv.fun/live/fifa-plus-2.m3u8
A PLUS[geo-blocked],https://t.freetv.fun/live/fifa-plus-3.m3u8
AASTHA[geo-blocked],https://t.freetv.fun/live/aastha-bhajan.m3u8
ABP News India[geo-blocked],https://t.freetv.fun/live/abp-news.m3u8
ACTION 24[geo-blocked],https://t.freetv.fun/live/xi-la-action-24.m3u8
Asia TV[geo-blocked],https://t.freetv.fun/live/apsua-tv.m3u8
Asianet[geo-blocked],https://t.freetv.fun/live/asianet.m3u8
B4U Movies    (IN ) [geo-blocked],https://t.freetv.fun/live/b4u-movies.m3u8
B4U Music    (IN ) [geo-blocked],https://t.freetv.fun/live/b4u-music.m3u8
DD national[geo-blocked],https://t.freetv.fun/live/dd-national.m3u8
DD national[geo-blocked],https://t.freetv.fun/live/dd-national-1.m3u8
India TV[geo-blocked],https://t.freetv.fun/live/cindie-tv.m3u8
KAIRAL TV[geo-blocked],https://t.freetv.fun/live/kvartal-tv-1.m3u8
KAIRAL TV[geo-blocked],https://t.freetv.fun/live/kairali-tv.m3u8
KAIRAL TV[geo-blocked],https://t.freetv.fun/live/kvartal-tv-1-1.php
Kochu Tv[geo-blocked],https://t.freetv.fun/live/uchu-tv.m3u8
MOVIES NOW[geo-blocked],https://t.freetv.fun/live/new-k-movies.m3u8
MOVIES NOW[geo-blocked],https://t.freetv.fun/live/new-kmovies.m3u8
MOVIES NOW[geo-blocked],https://t.freetv.fun/live/new-kmovies-1.m3u8
Music tv[geo-blocked],https://t.freetv.fun/live/indimusic-tv.m3u8
NDTV 24 India[geo-blocked],https://t.freetv.fun/live/ndtv.m3u8
NDTV 24 India[geo-blocked],https://t.freetv.fun/live/yin-du-ndtv-india.m3u8
PUBLIC TV[geo-blocked],https://t.freetv.fun/live/public-movies.m3u8
PUBLIC TV[geo-blocked],https://t.freetv.fun/live/st-lucie-public-schools.m3u8
SLNTV[geo-blocked],https://t.freetv.fun/live/soltv.m3u8
SLNTV[geo-blocked],https://t.freetv.fun/live/sentv.m3u8
Sada Channel[geo-blocked],https://t.freetv.fun/live/musawachannel.m3u8
Sony Max India[geo-blocked],https://t.freetv.fun/live/india.m3u8
Sony Sports1[geo-blocked],https://t.freetv.fun/live/sony-sports-ten-1.ts
Sudarshan News[geo-blocked],https://t.freetv.fun/live/sudarshan-news.m3u8
TOONAMI[geo-blocked],https://t.freetv.fun/live/toonami.m3u8
TOONAMI[geo-blocked],https://t.freetv.fun/live/toonami-1.m3u8
ZEE TV[geo-blocked],https://t.freetv.fun/live/zee-tv-1.m3u8
Zee Bangla[geo-blocked],https://t.freetv.fun/live/dd-bangla.m3u8
Zee Bangla[geo-blocked],https://t.freetv.fun/live/zee-bangla-sonar.m3u8
Zee Cinema HD India[geo-blocked],https://t.freetv.fun/live/zee-cinema-uk.m3u8
Indonesia,#genre#
CNN Indonesia[geo-blocked],https://t.freetv.fun/live/cnbc-indonesia-1.m3u8
CNN Indonesia[geo-blocked],https://t.freetv.fun/live/cnbc-indonesia-2.m3u8
CNN Indonesia[geo-blocked],https://t.freetv.fun/live/cnbc-indonesia-3.m3u8
CNN Indonesia[geo-blocked],https://t.freetv.fun/live/cnn-indonesia-3.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-1.ts
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-2.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-3.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-latin-america.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-5.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-6.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-7.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-8.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-emea.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-9.m3u8
Disney Channel(IN)[geo-blocked],https://t.freetv.fun/live/disney-channel-10.m3u8
Galaxy[geo-blocked],https://t.freetv.fun/live/galaxy.m3u8
METRO TV[geo-blocked],https://t.freetv.fun/live/metro-tv.m3u8
METRO TV[geo-blocked],https://t.freetv.fun/live/metro-tv-1.m3u8
METRO TV[geo-blocked],https://t.freetv.fun/live/metro.m3u8
METRO TV[geo-blocked],https://t.freetv.fun/live/la-metro-tv.m3u8
tvOne (Indonesia)[geo-blocked],https://t.freetv.fun/live/tvnet.m3u8
Iran,#genre#
IMAM HUSSEIN 2 TV[geo-blocked],https://t.freetv.fun/live/imam-hussein-tv-2.m3u8
IMAM HUSSEIN 2 TV[geo-blocked],https://t.freetv.fun/live/imam-hussein-tv-3.m3u8
IMAM HUSSEIN 2 TV[geo-blocked],https://t.freetv.fun/live/imam-hussein-tv-4.m3u8
IMAM HUSSEIN 2 TV[geo-blocked],https://t.freetv.fun/live/imam-hussein-tv-2-1.m3u8
IMAM HUSSEIN 2 TV[geo-blocked],https://t.freetv.fun/live/imam-hussein-tv-4-1.m3u8
IMAM HUSSEIN 2 TV[geo-blocked],https://t.freetv.fun/live/yi-lang-imam-hussein-tv.m3u8
IRIB[geo-blocked],https://t.freetv.fun/live/irib-tv-1.m3u8
Irinn TV Iran[geo-blocked],https://t.freetv.fun/live/irinn.m3u8
PRESS[geo-blocked],https://t.freetv.fun/live/iran-press-720p.m3u8
PRESS[geo-blocked],https://t.freetv.fun/live/iran-press.m3u8
Velayat TV[geo-blocked],https://t.freetv.fun/live/velayat-tv.m3u8
Velayat TV[geo-blocked],https://t.freetv.fun/live/velayat-tv-1.m3u8
Iraq,#genre#
ALSHARQIYA NEWS[geo-blocked],https://t.freetv.fun/live/yi-la-ke-sharqiya-news.m3u8
Al Fallujah TV[geo-blocked],https://t.freetv.fun/live/al-fallujah-tv.ts
Cinema 1[geo-blocked],https://t.freetv.fun/live/classic-cinema.m3u8
Cinema 1[geo-blocked],https://t.freetv.fun/live/classic-cinema-240p-not-24-7.m3u8
Cinema 1[geo-blocked],https://t.freetv.fun/live/btv-cinema.m3u8
Cinema 1[geo-blocked],https://t.freetv.fun/live/classic-cinema-1.m3u8
Damaa TV[geo-blocked],https://t.freetv.fun/live/daai-tv.m3u8
Karbala TV[geo-blocked],https://t.freetv.fun/live/karbala-tv-channel.ts
NRT 3[geo-blocked],https://t.freetv.fun/live/bnt-3.m3u8
ala tv[geo-blocked],https://t.freetv.fun/live/hala-tv-1.m3u8
ala tv[geo-blocked],https://t.freetv.fun/live/sqala-tv.m3u8
esta tv [geo-blocked],https://t.freetv.fun/live/celta-tv.m3u8
ifilm tv[geo-blocked],https://t.freetv.fun/live/ifilm-2.m3u8
life[geo-blocked],https://t.freetv.fun/live/prva-life.m3u8
Ireland,#genre#
RTÉ One (Ireland)[geo-blocked],https://t.freetv.fun/live/rte-one-ie.m3u8
RTÉjr[geo-blocked],https://t.freetv.fun/live/rtejr-ie.m3u8
Setanta[geo-blocked],https://t.freetv.fun/live/setanta-sport-1.php
Israel,#genre#
Channel 10 Israel[geo-blocked],https://t.freetv.fun/live/arutz-10.m3u8
Channel 13 israel[geo-blocked],https://t.freetv.fun/live/reshet-13-1.m3u8
Diema Sport 1-2[geo-blocked],https://t.freetv.fun/live/diema-1.m3u8
Sport 1 HD[geo-blocked],https://t.freetv.fun/live/digi-sport-1.m3u8
Sport 1 HD[geo-blocked],https://t.freetv.fun/live/digi-sport-1-1.m3u8
Sport 1 HD[geo-blocked],https://t.freetv.fun/live/sport-1-baltic.m3u8
ZOOM[geo-blocked],https://t.freetv.fun/live/tv-zoom-1.m3u8
Italy,#genre#
ALICE TV[geo-blocked],https://t.freetv.fun/live/ace-tv-1.m3u8
Brescia[geo-blocked],https://t.freetv.fun/live/super-tv-brescia.m3u8
Canale 7 Italia[geo-blocked],https://t.freetv.fun/live/canale-7.m3u8
DEEJAY[geo-blocked],https://t.freetv.fun/live/deejay-tv.m3u8
Espreso TV News[geo-blocked],https://t.freetv.fun/live/espreso-tv-1.m3u8
Fox Life HD (IT)[geo-blocked],https://t.freetv.fun/live/fox-life.php
MTV Pulse Italy[geo-blocked],https://t.freetv.fun/live/pulse.m3u8
Onda TV Italia[geo-blocked],https://t.freetv.fun/live/onda-tv.m3u8
Quartarete[geo-blocked],https://t.freetv.fun/live/rtc-quarta-rete.m3u8
RADIO 105 TV[geo-blocked],https://t.freetv.fun/live/radio-51-tv.m3u8
Radio Italia TV[geo-blocked],https://t.freetv.fun/live/radio-karolina-tv.m3u8
SKY SPORT CALCIO[geo-blocked],https://t.freetv.fun/live/sky-sport-calcio-uhd.m3u8
SKY SPORT CALCIO[geo-blocked],https://t.freetv.fun/live/sky-sport-calcio-hd.m3u8
SKY SPORT CALCIO[geo-blocked],https://t.freetv.fun/live/sky-sport-calcio-it.m3u8
Sky Sport 24 HD Italia[geo-blocked],https://t.freetv.fun/live/sky-sport-24-it.m3u8
Sky Sport F1 HD  (IT)[geo-blocked],https://t.freetv.fun/live/sky-sport-bar-due-uhd.m3u8
Sky Sport F1 HD  (IT)[geo-blocked],https://t.freetv.fun/live/sky-sport-moto-gp-uhd.m3u8
Sky Sport F1 HD  (IT)[geo-blocked],https://t.freetv.fun/live/sky-sport-mmotogp-hd.m3u8
Sky Sport F1 HD  (IT)[geo-blocked],https://t.freetv.fun/live/sky-sport-bar-due-hd.m3u8
Sky Sport F1 HD  (IT)[geo-blocked],https://t.freetv.fun/live/sky-sport-f1-hd.m3u8
Sky Sport F1 HD  (IT)[geo-blocked],https://t.freetv.fun/live/sky-sport-motogp-it.m3u8
Sky Sport F1 HD  (IT)[geo-blocked],https://t.freetv.fun/live/sky-sport-top-event-de.m3u8
Sky Sport F1 HD  (IT)[geo-blocked],https://t.freetv.fun/live/sky-sport-f1-it.m3u8
Sky Sport F1 HD  (IT)[geo-blocked],https://t.freetv.fun/live/sky-sport-basket-it.m3u8
Sky Uno[geo-blocked],https://t.freetv.fun/live/sky-sport-uno-1hd.m3u8
Sky Uno[geo-blocked],https://t.freetv.fun/live/sky-sport-uno-it.m3u8
TELERAMA[geo-blocked],https://t.freetv.fun/live/telerama.m3u8
TELERAMA[geo-blocked],https://t.freetv.fun/live/telemas-1.m3u8
TVRS TV[geo-blocked],https://t.freetv.fun/live/verso-tv.m3u8
Telepace[geo-blocked],https://t.freetv.fun/live/telepace-trento.m3u8
Japan,#genre#
CGNTv (Japan)[geo-blocked],https://t.freetv.fun/live/cgntv-japan.m3u8
FOX (Japan)[geo-blocked],https://t.freetv.fun/live/fox-1.m3u8
FOX (Japan)[geo-blocked],https://t.freetv.fun/live/fox-2.m3u8
FOX (Japan)[geo-blocked],https://t.freetv.fun/live/fox-03-1.m3u8
FOX (Japan)[geo-blocked],https://t.freetv.fun/live/fox-01.m3u8
GSTV Japan[geo-blocked],https://t.freetv.fun/live/gstv.m3u8
Gunma TV[geo-blocked],https://t.freetv.fun/live/uma-tv.m3u8
J SPORTS 1[geo-blocked],https://t.freetv.fun/live/ying-guo-premier-sports-1.m3u8
J SPORTS 2[geo-blocked],https://t.freetv.fun/live/ying-guo-premier-sports-2.m3u8
J SPORTS 2[geo-blocked],https://t.freetv.fun/live/ying-guo-premier-sports-2-1.m3u8
NBS 長野放送[geo-blocked],rtmp://tv.qntv.net/channellive/ch1
NHK World Japan[geo-blocked],https://t.freetv.fun/live/nhk-world-japan.m3u8
STAR CHANNEL 1[geo-blocked],https://t.freetv.fun/live/star-channel.m3u8
STAR CHANNEL 1[geo-blocked],https://t.freetv.fun/live/star-channel-3.m3u8
STAR CHANNEL 2[geo-blocked],https://t.freetv.fun/live/star-channel-1.m3u8
STAR CHANNEL 2[geo-blocked],https://t.freetv.fun/live/star-channel-2.m3u8
Sony Music[geo-blocked],https://t.freetv.fun/live/fon-music.m3u8
dTV(Japan)[geo-blocked],https://t.freetv.fun/live/dtv.m3u8
哆啦A夢專輯[geo-blocked],https://t.freetv.fun/live/chi-la-ameng-1.flv
Jordan,#genre#
Noon TV[geo-blocked],https://t.freetv.fun/live/noor-tv.m3u8
Noon TV[geo-blocked],https://t.freetv.fun/live/noor-tv-1.m3u8
Noon TV[geo-blocked],https://t.freetv.fun/live/noor-tv-720p.m3u8
Noon TV[geo-blocked],https://t.freetv.fun/live/ozono-tv.m3u8
Sana TV[geo-blocked],https://t.freetv.fun/live/anand-tv.m3u8
Sana TV[geo-blocked],https://t.freetv.fun/live/lana-tv.m3u8
Sana TV[geo-blocked],https://t.freetv.fun/live/sivan-tv.m3u8
Sana TV[geo-blocked],https://t.freetv.fun/live/sangaji-tv.m3u8
Korea,#genre#
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-radio.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-tv.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-1.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-tv-un.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-radio-1.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-tv-1.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-world-1.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-3.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-4.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-tv-un-1080p.m3u8
Arirang TV[geo-blocked],https://t.freetv.fun/live/arirang-tv-3.m3u8
BBS TV[geo-blocked],https://t.freetv.fun/live/bbs.m3u8
Billiards TV[geo-blocked],https://t.freetv.fun/live/billiard-tv.m3u8
Billiards TV[geo-blocked],https://t.freetv.fun/live/billiard-tv-1.m3u8
EBS[geo-blocked],https://t.freetv.fun/live/ebs-2-1.m3u8
EBS E[geo-blocked],https://t.freetv.fun/live/ebse.m3u8
EBS1[geo-blocked],https://t.freetv.fun/live/ebs1.m3u8
EBS1[geo-blocked],https://t.freetv.fun/live/ebs1-1.m3u8
EBS2[geo-blocked],https://t.freetv.fun/live/ebs2.m3u8
FISHING TV[geo-blocked],https://t.freetv.fun/live/the-fishing-and-hunting.m3u8
Good TV[geo-blocked],https://t.freetv.fun/live/good-idea-tv.m3u8
Good TV[geo-blocked],https://t.freetv.fun/live/feel-good-tv.m3u8
Good TV[geo-blocked],https://t.freetv.fun/live/goodtv.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/cine-plus-festival-fr.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/accion-por-m-plus-es.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/originales-por-m-plus-es.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/documentales-por-m-plus-es.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/cine-plus-family-fr.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/movistar-plus-plus-es.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/planete-plus-aventure-fr.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/planete-plus-crime-fr.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/indie-por-m-plus-es.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/comedia-por-m-plus-es.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/estrenos-por-m-plus-es.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/vamos-por-m-plus-es.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/tvrus-plus.m3u8
K Plus[geo-blocked],https://t.freetv.fun/live/filmbox-plus-festival.m3u8
KIDS-TV[geo-blocked],https://t.freetv.fun/live/xtrema-kids-tv.m3u8
KIDS-TV[geo-blocked],https://t.freetv.fun/live/extrema-kids-tv.m3u8
KIDS-TV[geo-blocked],https://t.freetv.fun/live/zhara-kids-tv.m3u8
MBC Sport +2[geo-blocked],https://t.freetv.fun/live/2-plus-2-sd.m3u8
MBC Sport +2[geo-blocked],https://t.freetv.fun/live/2-plus-2.m3u8
OBS TV[geo-blocked],https://t.freetv.fun/live/dbs-tv.m3u8
OliveTV[geo-blocked],https://t.freetv.fun/live/rlive-tv.m3u8
OliveTV[geo-blocked],https://t.freetv.fun/live/solive-tv.m3u8
SPOTV 2[geo-blocked],https://t.freetv.fun/live/spotv-2.m3u8
TV Chosun[geo-blocked],https://t.freetv.fun/live/tv-chosun-2.m3u8
TvN Movies(MY)[geo-blocked],https://t.freetv.fun/live/tvn-movies-tv.ts
阿里郎電視臺[geo-blocked],https://t.freetv.fun/live/a-li-lang-dian-tai.m3u8
Kurdistan,#genre#
A-sport[geo-blocked],https://t.freetv.fun/live/ziggo-sport.m3u8
A-sport[geo-blocked],https://t.freetv.fun/live/ziggo-sport-nl.m3u8
A-sport[geo-blocked],https://t.freetv.fun/live/ziggo-sport-4-nl.m3u8
A-sport[geo-blocked],https://t.freetv.fun/live/qazaqstan-sport-sd.m3u8
ABN TV[geo-blocked],https://t.freetv.fun/live/abn-tv-india.m3u8
ABN TV[geo-blocked],https://t.freetv.fun/live/abn-tv.m3u8
Chara HD [geo-blocked],https://t.freetv.fun/live/zhara.m3u8
Cinema 2[geo-blocked],https://t.freetv.fun/live/biz-cinema.m3u8
Cinema 2[geo-blocked],https://t.freetv.fun/live/4ever-cinema.m3u8
Evin TV[geo-blocked],https://t.freetv.fun/live/evasion-tv.m3u8
Kurdistan 24[geo-blocked],https://t.freetv.fun/live/kurdistan-24.m3u8
MAX TV[geo-blocked],https://t.freetv.fun/live/axs-tv.m3u8
NET TV[geo-blocked],https://t.freetv.fun/live/ntd-tv-1.m3u8
NET TV[geo-blocked],https://t.freetv.fun/live/nieta-tv.m3u8
NET TV[geo-blocked],https://t.freetv.fun/live/lao-net-tv.m3u8
